lieb::A
itl	8
ron	47
oss	24
ale	13
ita	34
nld	27
mnc	15
vep	36
hrv	24
ady	43
ess	53
hin	49
fin	16
eus	38
smj	8
mns	6
kca	6
dan	21
ces	9
dar	10
nor	12
pbu	35
cmn	1
hye	14
kpv	9
mhr	9
bak	9
tel	7
mdf	4
olo	34
arb	10
ykg	9
abk	48
sms	16
pes	10
smn	16
ddo	7
kmr	9
sme	34
evn	31
sma	16
tur	14
rus	9
lez	39
yux	9
ekk	11
ell	9
gld	9
gle	9
krl	3
isl	46
sjd	9
uzn	10
kat	54
por	34
pol	9
bre	1
koi	18
fra	19
yrk	52
che	39
swe	28
ukr	9
xal	17
heb	42
kor	50
chv	45
hun	40
bul	24
bua	8
cym	51
udm	18
azj	10
ben	7
bel	9
slv	27
deu	27
cat	5
ain	30
slk	9
tat	14
sah	33
jpn	29
myv	24
khk	15
lbe	10
spa	34
tam	37
ava	10
enf	25
eng	9
lit	9
liv	11
nio	2
kan	7
kal	16
sqi	9
bsk	15
lat	34
kaz	44
lav	9
mal	7
ckt	22
mrj	23
