Apfel::N
itl	4
ron	7
oss	15
mns	4
ita	2
nld	1
mnc	9
ell	2
hrv	4
ady	7
hin	10
fin	6
eus	8
kmr	10
ale	4
kca	4
dan	4
ces	4
dar	11
nor	1
pbu	6
cmn	9
hye	16
kpv	4
ykg	4
mhr	6
bak	6
tel	1
mdf	7
olo	4
arb	13
sel	4
ess	4
abk	19
pes	10
ddo	18
smj	1
sme	1
evn	4
sma	1
tur	6
rus	4
lez	14
ket	4
ekk	5
vep	4
gld	4
gle	6
krl	6
isl	1
sjd	4
uzn	6
kat	3
por	6
pol	4
bre	3
koi	4
fra	6
yrk	4
che	17
swe	1
ukr	4
xal	6
chv	6
kor	8
heb	13
hun	6
bul	4
bua	4
cym	3
udm	4
azj	6
ben	1
bel	4
slv	4
deu	1
cat	6
ain	9
slk	4
tat	6
sah	4
jpn	9
myv	7
khk	6
lbe	14
spa	6
tam	1
ava	14
eng	1
lit	12
liv	7
kan	10
kal	1
sqi	2
bsk	3
lat	2
kaz	6
lav	12
niv	4
mal	1
ckt	4
mrj	6
