Essen::N
itl	9
ron	25
oss	50
mns	24
ita	41
nld	7
mnc	57
vep	11
hrv	2
ady	16
nor	12
fin	11
eus	58
kmr	2
ale	6
kca	42
dan	12
ces	14
dar	1
hin	16
pbu	2
cmn	33
hye	2
kpv	19
mhr	38
bak	26
tel	3
mdf	44
olo	11
arb	52
sel	43
ess	4
sms	15
pes	2
smn	15
ddo	32
smj	8
sme	15
evn	27
sma	8
tur	23
rus	14
lez	1
yux	40
ekk	35
ell	41
gld	48
gle	53
krl	11
isl	37
sjd	15
uzn	61
bsk	16
por	30
pol	17
kaz	46
bre	22
koi	19
fra	25
yrk	13
che	55
swe	12
ukr	14
xal	47
chv	22
kor	1
heb	31
hun	59
bul	17
bua	40
cym	60
udm	20
azj	23
ben	3
bel	14
slv	16
deu	20
cat	25
ain	18
slk	14
tat	26
sah	49
jpn	51
myv	44
khk	7
lbe	1
tam	5
spa	28
ava	52
enf	12
eng	12
lit	39
liv	11
nio	13
kan	41
kal	4
sqi	16
kat	29
lat	16
ykg	40
lav	34
niv	54
mal	3
ckt	56
mrj	38
