sechzig::NUM
ron	20
oss	32
ale	10
ita	1
nld	1
mnc	23
vep	11
hrv	7
ady	42
hin	1
fin	11
eus	38
smj	9
mns	26
kca	26
dan	16
ces	7
dar	22
nor	1
hye	31
pbu	1
cmn	14
kpv	11
evn	24
mhr	9
bak	5
tel	6
mdf	11
olo	11
arb	31
sel	2
ykg	13
abk	3
sms	9
pes	1
smn	9
ddo	29
kmr	1
sme	9
sma	9
tur	5
rus	7
lez	12
ket	42
ekk	11
ell	1
gld	4
gle	1
krl	11
isl	1
sjd	9
uzn	5
kat	39
por	1
pol	7
bre	19
koi	21
fra	1
yrk	36
che	37
swe	1
ukr	7
xal	40
chv	9
kor	31
heb	7
hun	8
bul	7
bua	17
cym	15
udm	9
azj	5
ben	1
bel	7
slv	7
deu	7
cat	1
ain	8
slk	7
tat	5
sah	27
jpn	9
myv	11
khk	34
lbe	30
spa	1
tam	6
ava	29
enf	36
eng	1
lit	7
liv	11
nio	36
kan	6
kal	16
sqi	41
bsk	35
lat	1
kaz	33
lav	7
niv	25
mal	6
ckt	18
mrj	9
